x1,x2,x3
0.0,8.0,11.0
0.0,1.0,18.0
0.0,8.0,11.0
0.3,14.0,5.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,14.0,5.0
1.0,14.0,5.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,8.0,11.0
0.62,8.0,11.0
0.0,1.0,18.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,1.0,18.0
1.26,14.0,5.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,1.0,18.0
0.18,14.0,5.0
0.0,1.0,18.0
1.94,8.0,11.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,0.02,0.36
0.0,8.0,11.0
0.0,8.0,11.0
0.0,0.82,14.76
0.0,8.0,11.0
0.0,14.0,5.0
0.0,1.0,18.0
1.24,0.0,1.24
0.0,0.76,13.68
0.18,2.54,0.18
0.0,1.0,18.0
0.38,8.0,11.0
0.0,0.0,0.0
0.0,1.0,18.0
2.46,14.0,5.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,3.36,2.64
0.0,1.0,18.0
0.0,0.0,0.0
0.0,1.0,18.0
0.0,14.0,5.0
0.0,0.0,0.0
0.0,1.0,18.0
1.64,8.0,11.0
0.0,1.0,18.0
0.0,14.0,5.0
0.0,1.0,18.0
1.98,14.0,5.0
0.0,0.86,0.0
1.14,8.0,11.0
0.0,14.0,5.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,14.0,5.0
0.0,14.0,5.0
0.0,14.0,5.0
0.78,1.32,0.78
0.0,11.84,4.1
0.0,1.0,18.0
0.96,4.78,6.4
0.64,8.0,11.0
0.0,1.0,18.0
0.0,2.16,0.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,14.0,5.0
4.02,14.0,5.0
4.72,14.0,5.0
0.0,14.0,5.0
2.74,2.56,2.74
0.0,1.0,18.0
0.0,8.0,11.0
1.06,14.0,5.0
0.26,8.0,11.0
0.0,1.0,18.0
0.0,14.0,5.0
3.82,14.0,5.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,1.0,18.0
0.0,0.0,0.0
0.0,1.0,18.0
0.0,14.0,5.0
1.2,8.0,11.0
0.0,14.0,5.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,1.0,0.0
0.0,1.0,18.0
0.0,8.0,11.0
5.44,14.0,5.0
0.0,0.0,0.0
5.0,14.0,5.0
0.0,14.0,5.0
2.8,14.0,5.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,8.0,11.0
4.72,14.0,5.0
0.0,0.0,0.0
0.0,1.0,18.0
0.0,14.0,5.0
0.0,8.0,11.0
0.0,0.0,0.0
0.0,14.0,5.0
0.0,0.82,13.32
0.0,1.0,18.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,0.0,0.0
0.0,1.0,18.0
3.1,14.0,5.0
0.0,0.0,0.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,8.0,11.0
5.66,14.0,5.0
1.4,8.0,11.0
0.0,14.0,5.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,8.0,11.0
0.82,0.72,0.82
0.0,0.0,0.0
0.0,14.0,5.0
0.64,0.82,0.64
0.0,8.0,11.0
0.0,8.0,11.0
0.0,8.0,11.0
0.0,1.0,18.0
0.0,1.0,18.0
0.0,0.0,0.0
0.0,1.0,18.0
0.0,8.0,11.0
1.38,8.0,11.0
0.0,0.0,0.0
0.0,3.0,0.0
0.0,0.0,0.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,14.0,5.0
0.0,1.0,18.0
0.0,8.0,11.0
0.44,8.0,11.0
0.18,1.0,0.18
2.0,7.76,3.56
0.0,0.02,0.0
0.0,8.0,11.0
2.0,8.0,11.0
0.6,8.0,11.0
2.0,0.3,2.0
0.0,14.0,5.0
0.0,1.0,18.0
0.0,8.0,11.0
0.0,1.08,0.0
0.0,0.22,3.96
0.0,1.0,18.0
0.0,1.26,0.0
0.0,1.0,18.0
0.0,14.0,5.0
