x1,x2,x3
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.58,3.42,3.58
2.7,2.84,2.7
0.0,2.5,0.0
1.76,0.9,1.76
0.0,0.0,0.0
0.02,0.98,0.02
2.2,1.62,2.2
0.04,1.72,0.04
0.0,0.0,0.0
0.0,0.22,0.0
2.42,1.78,2.42
0.0,0.2,0.0
0.06,1.74,0.06
0.0,0.56,0.0
0.0,0.66,0.0
0.0,1.34,0.0
0.0,0.0,0.0
0.0,0.18,0.0
0.58,0.7,0.58
0.0,0.0,0.0
0.0,0.1,0.0
0.0,0.04,0.0
0.0,0.22,0.0
0.0,0.06,0.0
0.0,1.68,0.0
3.8,2.9,3.8
0.0,0.0,0.0
4.72,3.84,4.72
0.0,0.24,0.0
2.62,2.16,2.62
0.0,0.76,0.0
0.0,3.74,0.0
0.0,0.08,0.0
0.0,0.0,0.0
0.0,0.22,0.0
2.3,1.56,2.3
0.0,0.1,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.9,0.0
0.04,0.72,0.04
0.02,1.48,0.02
0.0,0.36,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.8,3.88,4.8
0.0,0.88,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.0,0.0
3.68,3.04,3.68
0.46,1.06,0.46
0.0,1.38,0.0
0.0,0.0,0.0
0.0,2.8,0.0
0.0,2.98,0.0
0.0,0.28,0.0
1.04,1.42,1.04
0.0,0.14,0.0
0.42,0.46,0.42
1.12,0.94,1.12
0.0,0.2,0.0
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.18,0.0
0.0,1.7,0.0
0.0,0.0,0.0
0.02,2.02,0.02
0.26,3.0,0.26
0.0,0.02,0.0
0.06,0.5,0.06
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.24,0.0
0.22,0.32,0.22
0.0,0.02,0.0
0.0,1.56,0.0
0.04,0.72,0.04
0.4,0.86,0.4
1.02,1.62,1.02
0.3,0.74,0.3
0.0,0.68,0.0
1.42,1.04,1.42
0.5,1.16,0.5
0.84,0.48,0.84
0.08,3.78,0.08
0.0,0.0,0.0
0.04,2.14,0.04
0.18,1.76,0.18
0.0,0.16,0.0
0.0,0.0,0.0
0.06,0.76,0.06
0.0,0.0,0.0
0.08,2.68,0.08
