x1,x2,x3
0.0,0.0,0.0
0.0,0.0,0.0
0.16,0.82,0.0
4.34,2.42,3.42
4.28,2.2,3.04
0.0,0.0,0.0
3.12,1.34,1.5
0.0,0.0,0.0
1.76,0.76,0.46
3.24,1.62,2.12
0.64,0.62,0.24
0.0,0.0,0.0
0.0,0.0,0.0
4.68,2.34,3.46
0.64,1.36,0.0
1.14,0.56,0.22
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.02,0.04,0.0
2.3,1.02,1.24
0.0,0.0,0.0
0.36,0.12,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.78,3.84,4.82
0.0,0.0,0.0
5.78,3.84,4.82
0.0,0.0,0.0
4.74,2.7,3.78
0.0,0.0,0.0
0.16,2.34,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.12,1.34,1.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.26,0.2,0.0
0.06,0.0,0.0
3.72,1.3,1.98
0.02,0.18,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.16,1.34,1.86
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.68,2.34,3.46
2.18,1.24,1.18
0.02,0.0,0.0
0.0,0.0,0.0
0.18,0.36,0.0
0.42,3.42,0.0
1.34,1.04,0.24
0.56,0.3,0.24
0.0,0.0,0.0
0.06,0.0,0.0
0.08,0.16,0.06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.8,0.88,0.02
1.32,1.48,0.42
0.0,0.0,0.0
0.32,0.1,0.1
0.0,0.0,0.0
0.0,0.0,0.0
0.04,0.22,0.0
1.74,0.64,0.32
0.0,0.0,0.0
1.8,0.94,0.7
0.26,0.2,0.0
0.6,0.3,0.42
0.18,0.6,0.14
0.7,0.6,0.24
0.0,0.0,0.0
1.24,0.74,0.56
0.56,0.34,0.2
3.34,0.74,1.54
0.4,0.16,0.02
0.0,0.0,0.0
1.84,0.86,0.8
0.52,0.5,0.06
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.26,2.82,0.0
