x1,x2,x3
20.0,20.0,20.0
20.0,60.0,20.0
120.0,0.0,120.0
20.0,20.0,20.0
20.0,60.0,20.0
20.0,20.0,20.0
100.0,100.0,100.0
20.0,20.0,20.0
20.0,60.0,20.0
20.0,640.0,20.0
40.0,300.0,40.0
40.0,520.0,40.0
60.0,0.0,60.0
40.0,200.0,40.0
80.0,460.0,80.0
20.0,440.0,20.0
20.0,20.0,20.0
20.0,20.0,20.0
20.0,40.0,20.0
380.0,380.0,380.0
100.0,160.0,100.0
20.0,20.0,20.0
40.0,740.0,40.0
160.0,380.0,160.0
20.0,20.0,20.0
20.0,20.0,20.0
20.0,40.0,20.0
20.0,0.0,20.0
40.0,40.0,40.0
40.0,0.0,40.0
160.0,0.0,160.0
280.0,280.0,280.0
40.0,40.0,40.0
80.0,0.0,80.0
160.0,0.0,160.0
60.0,260.0,60.0
20.0,20.0,20.0
20.0,40.0,20.0
20.0,60.0,20.0
80.0,320.0,80.0
80.0,520.0,80.0
140.0,140.0,140.0
80.0,0.0,80.0
140.0,180.0,140.0
20.0,20.0,20.0
20.0,60.0,20.0
20.0,20.0,20.0
140.0,0.0,140.0
20.0,20.0,20.0
40.0,300.0,40.0
140.0,0.0,140.0
20.0,240.0,20.0
20.0,20.0,20.0
20.0,20.0,20.0
460.0,340.0,460.0
40.0,0.0,40.0
20.0,20.0,20.0
20.0,40.0,20.0
20.0,20.0,20.0
60.0,380.0,60.0
20.0,180.0,20.0
20.0,20.0,20.0
20.0,40.0,20.0
60.0,420.0,60.0
60.0,60.0,60.0
20.0,320.0,20.0
20.0,40.0,20.0
20.0,60.0,20.0
20.0,20.0,20.0
160.0,320.0,160.0
20.0,80.0,20.0
20.0,40.0,20.0
20.0,20.0,20.0
160.0,260.0,160.0
20.0,20.0,20.0
120.0,180.0,120.0
80.0,100.0,80.0
20.0,20.0,20.0
20.0,180.0,20.0
20.0,40.0,20.0
20.0,20.0,20.0
20.0,20.0,20.0
120.0,0.0,120.0
20.0,60.0,20.0
60.0,480.0,60.0
60.0,0.0,60.0
20.0,20.0,20.0
20.0,40.0,20.0
20.0,20.0,20.0
20.0,20.0,20.0
20.0,340.0,20.0
20.0,40.0,20.0
20.0,140.0,20.0
80.0,280.0,80.0
40.0,100.0,40.0
20.0,20.0,20.0
80.0,0.0,80.0
20.0,720.0,20.0
40.0,0.0,40.0
60.0,320.0,60.0
20.0,180.0,20.0
20.0,20.0,20.0
120.0,640.0,120.0
20.0,80.0,20.0
60.0,60.0,60.0
20.0,20.0,20.0
20.0,40.0,20.0
20.0,20.0,20.0
20.0,160.0,20.0
40.0,0.0,40.0
20.0,20.0,20.0
280.0,0.0,280.0
20.0,20.0,20.0
100.0,0.0,100.0
100.0,0.0,100.0
20.0,20.0,20.0
20.0,20.0,20.0
40.0,300.0,40.0
20.0,180.0,20.0
20.0,240.0,20.0
40.0,40.0,40.0
20.0,20.0,20.0
160.0,0.0,160.0
20.0,40.0,20.0
20.0,20.0,20.0
120.0,120.0,120.0
20.0,40.0,20.0
60.0,200.0,60.0
40.0,220.0,40.0
20.0,20.0,20.0
40.0,0.0,40.0
20.0,100.0,20.0
100.0,100.0,100.0
20.0,20.0,20.0
60.0,0.0,60.0
20.0,40.0,20.0
40.0,0.0,40.0
20.0,320.0,20.0
20.0,20.0,20.0
40.0,120.0,40.0
80.0,700.0,80.0
20.0,40.0,20.0
60.0,260.0,60.0
20.0,60.0,20.0
40.0,280.0,40.0
20.0,20.0,20.0
40.0,40.0,40.0
20.0,20.0,20.0
20.0,20.0,20.0
380.0,0.0,380.0
20.0,40.0,20.0
20.0,20.0,20.0
80.0,20.0,80.0
200.0,420.0,200.0
20.0,80.0,20.0
20.0,20.0,20.0
20.0,60.0,20.0
20.0,20.0,20.0
100.0,480.0,100.0
60.0,60.0,60.0
20.0,60.0,20.0
80.0,440.0,80.0
20.0,20.0,20.0
120.0,0.0,120.0
20.0,20.0,20.0
100.0,640.0,100.0
20.0,40.0,20.0
60.0,0.0,60.0
160.0,0.0,160.0
20.0,20.0,20.0
20.0,60.0,20.0
160.0,120.0,160.0
120.0,200.0,120.0
40.0,0.0,40.0
20.0,20.0,20.0
60.0,0.0,60.0
60.0,60.0,60.0
20.0,20.0,20.0
80.0,320.0,80.0
60.0,60.0,60.0
20.0,20.0,20.0
80.0,200.0,80.0
20.0,40.0,20.0
20.0,20.0,20.0
40.0,40.0,40.0
180.0,600.0,180.0
200.0,0.0,200.0
40.0,20.0,40.0
320.0,320.0,320.0
20.0,20.0,20.0
20.0,80.0,20.0
180.0,0.0,180.0
40.0,40.0,40.0
20.0,20.0,20.0
160.0,460.0,160.0
180.0,0.0,180.0
40.0,580.0,40.0
20.0,200.0,20.0
100.0,0.0,100.0
20.0,80.0,20.0
20.0,40.0,20.0
20.0,20.0,20.0
140.0,340.0,140.0
160.0,0.0,160.0
80.0,700.0,80.0
120.0,60.0,120.0
20.0,500.0,20.0
20.0,140.0,20.0
20.0,20.0,20.0
20.0,60.0,20.0
620.0,0.0,620.0
20.0,20.0,20.0
340.0,360.0,340.0
60.0,540.0,60.0
100.0,340.0,100.0
20.0,140.0,20.0
60.0,0.0,60.0
20.0,20.0,20.0
20.0,20.0,20.0
60.0,0.0,60.0
160.0,160.0,160.0
20.0,20.0,20.0
20.0,20.0,20.0
60.0,380.0,60.0
40.0,20.0,40.0
100.0,360.0,100.0
80.0,0.0,80.0
20.0,80.0,20.0
20.0,20.0,20.0
20.0,20.0,20.0
20.0,20.0,20.0
20.0,20.0,20.0
20.0,20.0,20.0
20.0,20.0,20.0
60.0,80.0,60.0
80.0,40.0,80.0
20.0,40.0,20.0
20.0,20.0,20.0
20.0,60.0,20.0
180.0,0.0,180.0
60.0,600.0,60.0
40.0,40.0,40.0
20.0,20.0,20.0
20.0,580.0,20.0
200.0,0.0,200.0
20.0,40.0,20.0
60.0,60.0,60.0
40.0,200.0,40.0
40.0,180.0,40.0
60.0,160.0,60.0
20.0,100.0,20.0
20.0,80.0,20.0
20.0,80.0,20.0
20.0,20.0,20.0
20.0,20.0,20.0
20.0,80.0,20.0
20.0,80.0,20.0
20.0,120.0,20.0
120.0,640.0,120.0
20.0,20.0,20.0
60.0,460.0,60.0
20.0,20.0,20.0
20.0,20.0,20.0
20.0,60.0,20.0
20.0,760.0,20.0
20.0,20.0,20.0
80.0,0.0,80.0
220.0,0.0,220.0
40.0,80.0,40.0
100.0,160.0,100.0
20.0,160.0,20.0
20.0,240.0,20.0
120.0,120.0,120.0
60.0,360.0,60.0
240.0,440.0,240.0
80.0,0.0,80.0
20.0,20.0,20.0
20.0,160.0,20.0
20.0,500.0,20.0
20.0,20.0,20.0
20.0,60.0,20.0
20.0,100.0,20.0
20.0,40.0,20.0
120.0,780.0,120.0
